product_id,,source_product_name,url
400033,,,http://www.bestbuy.com/site/sharp-aquos-q-series-70-class-69-1-2-diag--led-1080p-smart-hdtv-black/3346001.p?id=1219090884296&skuId=3346001
400027,,,http://www.bestbuy.com/site/sharp-aquos-q-series-60-class-60-3-32-diag--led-1080p-smart-hdtv-black/3345084.p?id=1219090884304&skuId=3345084
400032,,,http://www.bestbuy.com/site/sharp-aquos-90-class-90-diag--led-1080p-120hz-smart-3d-hdtv/9090233.p?id=1218990146707
400226,,,http://www.bestbuy.com/site/sharp-aquos-80-class-80-diag--led-1080p-smart-hdtv-black/8681069.p?id=1218887762709&skuId=8681069
400309,,,http://www.bestbuy.com/site/vizio-p-series-55-class-54-5-8-diag--led-2160p-smart-4k-ultra-hd-tv-black/8509428.p?id=1219340875740&skuId=8509428
400431,,,http://www.bestbuy.com/site/rca-32-class-31-1-2-diag--led-720p-hdtv-w-roku-streaming-stick/9188012.p?id=1219398339439&skuId=9188012
400102,,,http://www.bestbuy.com/site/rca-40-class-40-diag--led-1080p-roku-hdtv-dvd-combo/9189057.p?id=1219398339441&skuId=9189057
400929,,,http://www.bestbuy.com/site/jvc-emerald-32-1080p-led-lcd-tv-169-hdtv-1080p-black/1311160971.p?id=mp1311160971&skuId=1311160971
400432,,,http://www.bestbuy.com/site/rca-32-class-31-1-2-diag--led-720p-hdtv-dvd-combo-w-roku-streaming-stick/9189039.p?id=1219398339433&skuId=9189039
400278,,,http://www.bestbuy.com/site/rca-32-class-31-1-2-diag--led-1080p-hdtv/9188003.p?id=1219398342675&skuId=9188003
400444,,,http://www.bestbuy.com/site/hisense-vidaa-55-class-54-5-8-diag--led-1080p-smart-hdtv-black/6503012.p?id=1219220963578&skuId=6503012
400924,,,http://www.bestbuy.com/site/sharp-aquos-32-class-31-1-2-diag--led-720p-60hz-hdtv/4382009.p?id=1219098063761&skuId=4382009
400771,,,http://www.bestbuy.com/site/rca-55-class-54-5-8-diag--led-1080p-hdtv-black/1799212.p?id=1219065629534
400768,,,http://www.bestbuy.com/site/jvc-refurbished-emerald-39-class-39-diag--led-lcd-tv-1080p/1311564663.p?id=mp1311564663&skuId=1311564663
400982,,,http://www.bestbuy.com/site/rca-65-class-65-diag--led-1080p-hdtv-black/7502004.p?id=1219276830666&skuId=7502004
400751,,,http://www.bestbuy.com/site/jvc-emerald-55-class-55-diag--led-lcd-tv-1080p-hdtv-1080p-black/1311090292.p?id=mp1311090292&skuId=1311090292
400496,,,http://www.bestbuy.com/site/jvc-emerald-42-class-42-diag--led-lcd-tv-1080p-hdtv-1080p/1311090261.p?id=mp1311090261&skuId=1311090261
400471,,,http://www.bestbuy.com/site/tcl-55-class-55-diag--led-lcd-tv-1080p-120-hz-hdtv-1080p/1311809856.p?id=mp1311809856&skuId=1311809856
400384,,,http://www.bestbuy.com/site/jvc-emerald-48-class-48-diag--led-lcd-tv-1080p-hdtv-1080p/1311090278.p?id=mp1311090278&skuId=1311090278
400543,,,http://www.bestbuy.com/site/jvc-emerald-55-class-55-diag--led-lcd-tv-1080p-hdtv-1080p/1311090254.p?id=mp1311090254&skuId=1311090254
400391,,,http://www.bestbuy.com/site/jvc-emerald-65-class-65-diag--led-lcd-tv-1080p-hdtv-1080p/1311090285.p?id=mp1311090285&skuId=1311090285
400100,,,http://www.bestbuy.com/site/rca-24-class-24-diag--led-1080p-hdtv-black/9272071.p?id=1219010344858&skuId=9272071
400439,,,http://www.bestbuy.com/site/rca-29-class-29-diag--led-720p-60hz-hdtv/8914751.p?id=1218949649315&skuId=8914751
400992,,,http://www.bestbuy.com/site/viewsonic-professional-27-class-27-diag--led-lcd-tv-1080p-hdtv-1080p-black/5513225.p?id=1218652749125&skuId=5513225
400277,,,http://www.bestbuy.com/site/rca-32-class-31-1-2-diag--led-720p-60hz-hdtv/1261833.p?id=1219047431336&skuId=1261833
400049,,,http://www.bestbuy.com/site/lg-39-class-38-1-2-diag--led-1080p-hdtv-black/6711009.p?id=1219236746392&skuId=6711009
400036,,,http://www.bestbuy.com/site/lg-32-class-31-1-2-diag--led-1080p-hdtv-black/6085176.p?id=1219186360925&skuId=6085176
400370,,,http://www.bestbuy.com/site/lg-55-class-54-5-8-diag--led-1080p-hdtv-silver/6053009.p?id=1219184625084&skuId=6053009
400369,,,http://www.bestbuy.com/site/lg-50-class-49-1-2-diag--led-1080p-hdtv-silver/6007128.p?id=1219180373258&skuId=6007128
400681,,,http://www.bestbuy.com/site/sceptre-32-class-32-diag--lcd-720p-60hz-hdtv/4472017.p?id=1219098339433&skuId=4472017
400251,,,http://www.bestbuy.com/site/tcl-40-class-40-diag--led-lcd-tv-1080p-120-hz-hdtv-1080p/1311809832.p?id=mp1311809832&skuId=1311809832
400800,,,http://www.bestbuy.com/site/tcl-48-class-48-diag--led-lcd-tv-1080p-120-hz-hdtv-1080p/1311728355.p
400983,,,http://www.bestbuy.com/site/sony-bravia-40-class-40-diag--led-1080p-smart-hdtv-black/3417011.p?id=1219091132091&skuId=3417011
400300,,,http://www.bestbuy.com/site/rca-40-class-40-diag--led-1080p-60hz-hdtv/2438016.p?id=1219072963811
400199,,,http://www.bestbuy.com/site/samsung-50-class-49-1-2-diag--led-1080p-hdtv-black/4846829.p?id=1218551143659&skuId=4846829
400377,,,http://www.bestbuy.com/site/samsung-24-class-23-5-8-diag--led-720p-hdtv-black/8451121.p?id=1219336312946&skuId=8451121
400379,,,http://www.bestbuy.com/site/samsung-28-class-27-1-2-diag--led-720p-hdtv-black/3484028.p?id=1219091716707&skuId=3484028
400378,,,http://www.bestbuy.com/site/samsung-24-class-23-5-8-diag--led-720p-smart-hdtv-black/8040004.p?id=1219307882276&skuId=8040004
400381,,,http://www.bestbuy.com/site/samsung-28-class-27-1-2-diag--led-720p-smart-hdtv-black/7210005.p?id=1219256830244&skuId=7210005
400236,,,http://www.bestbuy.com/site/samsung-40-class-39-1-2-diag--led-1080p-60hz-hdtv-black/8552023.p?id=1219345079228&skuId=8552023
400222,,,http://www.bestbuy.com/site/sharp-aquos-ub30-series-55-class-54-6-diag--led-2160p-smart-4k-ultra-hd-tv-black/4256015.p?id=1219625982463&skuId=4256015
400109,,,http://www.bestbuy.com/site/lg-65-class-64-1-2-diag--oled-2160p-smart-3d-4k-ultra-hd-tv/8448867.p?id=1219336313009&skuId=8448867
400138,,,http://www.bestbuy.com/site/vizio-p-series-70-class-69-1-2-diag--led-2160p-smart-4k-ultra-hd-tv/8509844.p?id=1219340875543&skuId=8509844
400137,,,http://www.bestbuy.com/site/vizio-p-series-65-class-64-1-2-diag--led-2160p-smart-4k-ultra-hd-tv-black/8509662.p?id=1219340874656
400136,,,http://www.bestbuy.com/site/vizio-p-series-60-class-60-diag--led-2160p-smart-4k-ultra-hd-tv-black/8509482.p?id=1219340877125&skuId=8509482
400321,,,http://www.bestbuy.ca/en-CA/product/vizio-vizio-50-4k-ultra-hd-240hz-led-smart-tv-p502ui-b1-black-p502ui-b1/10321293.aspx
400185,,,http://www.bestbuy.com/site/samsung-48-class-47-5-8-diag--led-curved-1080p-smart-3d-hdtv-silver/4877009.p?id=1219104859745&skuId=4877009
400155,,,http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-curved-1080p-smart-3d-hdtv-silver/4880006.p?id=1219104861594&skuId=4880006&st=4880006&cp=1&lp=1
400123,,,http://www.bestbuy.com/site/vizio-e-series-70-class-69-1-2-diag--led-1080p-smart-hdtv-black/7223026.p?id=1219258058341&skuId=7223026
400662,,,http://www.bestbuy.com/site/panasonic-60-class-60-1-8-diag--plasma-1080p-600hz-smart-3d-hdtv/1305950281.p?id=mp1305950281&skuId=1305950281
400078,,,http://www.bestbuy.com/site/vizio-39-class-39-diag--led-lcd-tv-1080p-120-hz-hdtv-1080p-black/1311546294.p?id=mp1311546294&skuId=1311546294
400082,,,http://www.bestbuy.com/site/samsung-40-class-40-diag--led-2160p-smart-4k-ultra-hd-tv-black/7546003.p?id=1219281464614&skuId=7546003
400068,,,http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-2160p-smart-4k-ultra-hd-tv-black/7758007.p?id=1219288458719&skuId=7758007
400060,,,http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-curved-2160p-smart-4k-ultra-hd-tv-black/8218007.p?id=1219317031737&skuId=8218007
400069,,,http://www.bestbuy.com/site/samsung-65-class-64-1-2-diag--led-curved-2160p-smart-4k-ultra-hd-tv-black/8222009.p?id=1219315689525&skuId=8222009
400084,,,http://www.bestbuy.com/site/vizio-e-series-39-class-38-1-2-diag--led-1080p-60hz-hdtv/3219002.p?id=1219089305692&skuId=3219002
400088,,,http://www.bestbuy.com/site/vizio-refurbished-32-class-32-diag--led-lcd-tv-1080p-black/1311626842.p?id=mp1311626842&skuId=1311626842
400072,,,http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-curved-2160p-smart-3d-4k-ultra-hd-tv-black/6356021.p?id=1219207613194&skuId=6356021
400075,,,http://www.bestbuy.com/site/samsung-65-class-64-1-2-diag--led-curved-2160p-smart-3d-4k-ultra-hd-tv-black/6356085.p?id=1219216390541&skuId=6356085
400253,,,http://www.bestbuy.com/site/vizio-refurbished-32-class-32-diag--led-lcd-tv-720p-hdtv-black/1311145626.p?id=mp1311145626&skuId=1311145626
400307,,,http://www.bestbuy.com/site/vizio-32-class-31-1-2-diag--led-720p-hdtv-black/4661016.p?id=1219101162882&skuId=4661016
400244,,,http://www.bestbuy.com/site/vizio-e-series-28-class-27-1-2-diag--led-720p-smart-hdtv-black/3729109.p?id=1219093276207&skuId=3729109
400465,,,http://www.bestbuy.com/site/tcl-48-class-48-diag--led-lcd-tv-1080p-120-hz-hdtv-1080p/1311809849.p?id=mp1311809849&skuId=1311809849
400398,,,http://www.bestbuy.com/site/tcl-40-class-40-diag--led-1080p-60hz-hdtv-high-glossy-black/1307722800.p?id=mp1307722800&skuId=1307722800
400164,,,http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-2160p-smart-3d-4k-ultra-hd-tv-silver/4825002.p?id=1219103680457&skuId=4825002
400167,,,http://www.bestbuy.com/site/samsung-65-class-64-1-2-diag--led-2160p-smart-3d-4k-ultra-hd-tv-silver/4978016.p?id=1219105376787
400339,,,http://www.bestbuy.com/site/samsung-78-class-78-diag--led-curved-2160p-smart-3d-4k-ultra-hd-tv-black/5791004.p?id=1219159703220&skuId=5791004
400914,,,http://www.bestbuy.com/site/insignia-40-class-39-1-2-diag--led-1080p-hdtv-black/2992002.p?id=1219085626464&skuId=2992002
400988,,,http://www.bestbuy.com/site/insignia-48-class-47-5-8-diag--led-1080p-hdtv-black/2563138.p?id=1219074400922&skuId=2563138
400990,,,http://www.bestbuy.com/site/tcl-32-class-31-1-4-diag--led-720p-60hz-hdtv/8925393.p?id=1218951983190&skuId=8925393
400126,,,http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-2160p-smart-3d-4k-ultra-hd-tv-silver/4497012.p?id=1219098558798&skuId=4497012&st=4497012&cp=1&lp=1
400127,,,http://www.bestbuy.com/site/samsung-60-class-60-diag--led-2160p-smart-3d-4k-ultra-hd-tv-black/5860013.p?id=1219180382659&skuId=5860013&st=5860013&cp=1&lp=1
400172,,,http://www.bestbuy.com/site/samsung-65-class-64-1-2-diag--led-2160p-smart-3d-4k-ultra-hd-tv-silver/4497003.p?id=1219098556917&skuId=4497003&st=4497003&cp=1&lp=1
400092,,,http://www.bestbuy.com/site/samsung-75-class-74-1-2-diag--led-2160p-smart-3d-4k-ultra-hd-tv-black/5782163.p?id=1219159695751&skuId=5782163&st=5782163&cp=1&lp=1
400096,,,http://www.bestbuy.com/site/samsung-85-class-84-1-2-diag--led-2160p-smart-3d-4k-ultra-hd-tv-black/7520071.p?id=1219276830667&skuId=7520071&st=7520071&cp=1&lp=1
400807,,,http://www.bestbuy.com/site/sony-60-class-60-diag--led-1080p-120hz-smart-hdtv-black/8548083.p?id=1219345072094
400772,,,http://www.bestbuy.com/site/rca-55-class-54-5-8-diag--led-1080p-hdtv-black/1799212.p?id=1219065629534
400118,,,http://www.bestbuy.com/site/vizio-55-class-54-5-8-diag--led-1080p-smart-hdtv-black/5875045.p?id=1219169819589&skuId=5875045
400120,,,http://www.bestbuy.com/site/vizio-60-class-60-diag--led-1080p-smart-hdtv-black/7145008.p?id=1219255554341&skuId=7145008
400122,,,http://www.bestbuy.com/site/vizio-m-series-65-class-64-1-2-diag--led-1080p-smart-hdtv-black/5724002.p?id=1219153733578
400274,,,http://www.bestbuy.com/site/vizio-23-inch-led-smart-tv-1366-x-768-60-hz-wi-fi-hdmi-black/1310805644.p?id=mp1310805644&skuId=1310805644
400273,,,http://www.bestbuy.com/site/vizio-23-720p-led-lcd-tv-169-hdtv-black/1311166218.p?id=mp1311166218&skuId=1311166218
400087,,,http://www.bestbuy.com/site/vizio-e-series-24-class-23-5-8-diag--led-1080p-smart-hdtv-black/3729067.p?id=1219093273038&skuId=3729067
400474,,,http://www.bestbuy.com/site/vizio-24-1080p-led-lcd-tv-169-black/1310560468.p?id=mp1310560468&skuId=1310560468
400243,,,http://www.bestbuy.com/site/vizio-28-720p-led-lcd-tv-169-hdtv-black/1311084901.p?id=mp1311084901&skuId=1311084901
400527,,,http://www.bestbuy.com/site/vizio-refurbished-28-class-28-diag--led-lcd-tv-720p/1311662338.p?id=mp1311662338&skuId=1311662338
400352,,,http://www.bestbuy.com/site/lg-50-class-49-9-10-diag--plasma-1080p-600hz-hdtv/1306037363.p?id=mp1306037363&skuId=1306037363
400351,,,http://www.bestbuy.ca/en-CA/product/lg-electronics-lg-60-1080p-600hz-plasma-60pb5600-60pb5600/10291639.aspx
400329,,,http://www.bestbuy.com/site/lg-60-class-59-7-8-diag--plasma-1080p-smart-hdtv/8349749.p?id=1219325575429&skuId=8349749
400328,,,http://www.bestbuy.com/site/lg-50-class-49-9-10-diag--plasma-600hz-smart-hdtv/5935077.p?id=1219174623256&skuId=5935077
400331,,,http://www.bestbuy.com/site/lg-60-class-59-7-8-diag--plasma-600hz-smart-3d-hdtv/5935095.p?id=1219174622051&skuId=5935095
400533,,,http://www.bestbuy.com/site/lg-42-class-led-1080p-60hz-3d-hdtv-and-soundbar/6733367.p?id=1218786216332&skuId=6733367
400385,,,http://www.bestbuy.com/site/vizio-m-series-32-class-31-1-2-diag--led-1080p-smart-hdtv-black/4382027.p?id=1219098066010&skuId=4382027
400134,,,http://www.bestbuy.com/site/vizio-m-series-42-class-42-diag--led-1080p-smart-hdtv-black/4498002.p?id=1219098555849&skuId=4498002
400365,,,http://www.bestbuy.com/site/lg-32-class-31-1-2-diag--led-720p-60hz-hdtv/1308129189.p?id=mp1308129189&skuId=1308129189
400403,,,http://www.bestbuy.com/site/lg-29-class-28-1-2-diag--led-720p-60hz-hdtv/1306114750.p?id=mp1306114750&skuId=1306114750
400402,,,http://www.bestbuy.com/site/lg-24-class-23-1-2-diag--led-720p-60hz-hdtv/8949522.p?id=1218956258381&skuId=8949522
400181,,,http://www.bestbuy.com/site/lg-42-class-41-9-10-diag--led-1080p-60hz-hdtv/1306056036.p?id=mp1306056036&skuId=1306056036
400178,,,http://www.bestbuy.com/site/lg-39-class-38-1-2-diag--led-1080p-60hz-hdtv/1308129165.p?id=mp1308129165&skuId=1308129165
400171,,,http://www.bestbuy.com/site/lg-55-class-54-5-8-diag--led-1080p-120hz-hdtv/8949586.p?id=1218956308016
400162,,,http://www.bestbuy.com/site/lg-50-class-49-1-2-diag--led-1080p-120hz-hdtv/8848057.p?id=1218912946728&skuId=8848057
400183,,,http://www.bestbuy.com/site/lg-47-class-46-9-10-diag--led-1080p-120hz-hdtv/1308129141.p?id=mp1308129141&skuId=1308129141
400143,,,http://www.bestbuy.com/site/lg-55-class-54-5-8-diag--led-1080p-120hz-smart-hdtv/8949568.p?id=1218956308020&skuId=8949568
400232,,,http://www.bestbuy.com/site/lg-39-class-38-1-2-diag--led-1080p-60hz-smart-hdtv/8949559.p?id=1218956907616&skuId=8949559
400400,,,http://www.bestbuy.com/site/lg-24-class-23-5-8-diag--led-720p-hdtv-black/9105014.p?id=1219398147335&skuId=9105014
400401,,,http://www.bestbuy.com/site/lg-lb4510-series-29-class-29-diag--led-720p-hdtv-black/5437007.p?id=1219128175323&skuId=5437007
400111,,,http://www.bestbuy.com/site/lg-65-class-64-1-2-diag--led-4k-ultra-hd-tv-2160p-240hz-smart-3d-hdtv/2043039.p?id=1219068632780
400128,,,http://www.bestbuy.com/site/lg-60-class-59-5-diag--led-2160p-smart-4k-ultra-hd-tv-black/1048001.p?id=1219461499140&skuId=1048001
400133,,,http://www.bestbuy.ca/en-CA/product/lg-electronics-lg-49-4k-ultra-hd-120hz-ips-led-smart-tv-49ub8200-49ub8200/10322876.aspx
400130,,,http://www.bestbuy.com/site/lg-65-class-64-1-2-diag--led-2160p-smart-4k-ultra-hd-tv-black/8038028.p?id=1219307881692&skuId=8038028
400085,,,http://www.bestbuy.ca/en-CA/product/lg-electronics-lg-40-4k-ultra-hd-120hz-ips-led-smart-tv-40ub8000-black-40ub8000/10322874.aspx
400264,,,http://www.bestbuy.com/site/lg-49-class-48-1-2-diag--led-1080p-hdtv/9198109.p?id=1219398339434&skuId=9198109
400387,,,http://www.bestbuy.com/site/lg-32-class-31-1-2-diag--led-720p-hdtv-black/7847063.p?id=1219295375441&skuId=7847063
400825,,,http://www.bestbuy.com/site/seiki-retro-design-22-class-21-1-2-diag--led-1080p-60hz-hdtv/3055269.p?id=1219086971557&skuId=3055269
400366,,,http://www.bestbuy.com/site/lg-32-class-31-1-2-diag--led-720p-hdtv-black/9030008.p?id=1219386608412&skuId=9030008
400187,,,http://www.bestbuy.com/site/lg-65-class-64-1-2-diag--led-1080p-hdtv/9200114.p?id=1219398339445&skuId=9200114
400202,,,http://www.bestbuy.ca/en-CA/product/lg-electronics-lg-98-4k-ultra-hd-240hz-3d-ips-led-smart-tv-98ub9800-chrome-98ub9800/10341568.aspx
400262,,,http://www.bestbuy.com/site/lg-42-class-41-9-10-diag--led-1080p-hdtv-black/6085218.p?id=1219186360044&skuId=6085218
400936,,,http://www.bestbuy.com/site/sceptre-23-class-23-diag--led-1080p-hdtv-pink/2797081.p?id=1219078631541&skuId=2797081
400935,,,http://www.bestbuy.com/site/sceptre-23-class-23-diag--led-1080p-hdtv-chrome/2797072.p?id=1219078634752&skuId=2797072
400934,,,http://www.bestbuy.com/site/sceptre-23-class-23-diag--led-1080p-hdtv-blue/2874511.p?id=1219080025687&skuId=2874511
400043,,,http://www.bestbuy.com/site/sharp-aquos-hd-60-class-60-3-32-diag--led-1080p-smart-hdtv-black/8514017.p?id=1219343158180&skuId=8514017&st=8514017&cp=1&lp=1
400051,,,http://www.bestbuy.com/site/sharp-aquos-hd-70-class-69-1-2-diag--led-1080p-smart-hdtv-black/8514026.p?id=1219343155008&skuId=8514026
400715,,,http://www.bestbuy.com/site/sony-65-class-64-5-diag--led-2160p-smart-4k-ultra-hd-tv-silver/2004035.p?id=1219520697616&skuId=2004035
400710,,,http://www.bestbuy.com/site/sony-55-class-54-6-diag--led-2160p-smart-4k-ultra-hd-tv-silver/2003054.p?id=1219522192272&skuId=2003054
400805,,,http://www.bestbuy.com/site/philips-49-class-48-1-2-diag--led-1080p-120hz-smart-hdtv/6717012.p?id=1219236746389&skuId=6717012
400789,,,http://www.bestbuy.ca/en-CA/product/philips-philips-40-1080p-60hz-led-smart-tv-40pfl4909-f7-40pfl4909-f7/10286544.aspx
400999,,,http://www.bestbuy.com/site/seiki-19-class-18-1-2-diag--led-720p-60hz-hdtv/5562339.p?id=1219139426898&skuId=5562339
400067,,,http://www.bestbuy.com/site/samsung-40-class-40-diag--led-1080p-smart-hdtv-black/5674002.p?id=1219146763131&skuId=5674002
400013,,,http://www.bestbuy.com/site/lg-55-class-54-5-8-diag--led-1080p-smart-3d-hdtv-silver/3893007.p?id=1219094472072&skuId=3893007
400358,,,http://www.bestbuy.com/site/samsung-75-class-74-5-8-diag--led-1080p-smart-hdtv-black/4889007.p?id=1219104862504&skuId=4889007
400031,,,http://www.bestbuy.ca/en-CA/product/samsung-samsung-50-1080p-60hz-led-smart-tv-un50h5203-black-un50h5203/10300750.aspx
400066,,,http://www.bestbuy.ca/en-CA/product/samsung-samsung-32-1080p-60hz-led-smart-tv-un32h5203-black-un32h5203/10300753.aspx
400081,,,http://www.bestbuy.com/site/lg-42-class-41-9-diag--led-1080p-hdtv-black/3716037.p?id=1219597974190&skuId=3716037
400263,,,http://www.bestbuy.com/site/lg-49-class-48-5-diag--led-1080p-hdtv-black/3892017.p?id=1219606085777&skuId=3892017
400020,,,http://www.bestbuy.com/site/vizio-60-class-60-diag--led-1080p-smart-hdtv-black/2783415.p?id=1219558785722&skuId=2783415
400446,,,http://www.bestbuy.com/site/vizio-e-series-55-class-55-diag--led-1080p-smart-hdtv-black/3417039.p?id=1219581289772&skuId=3417039&cmp=RMX&ref=25&loc=SHP&srccode=cii_45538312&cpncode=38-32979163-2
400818,,,http://www.bestbuy.com/site/magnavox-40-1080p-led-lcd-tv-169-hdtv-1080p-black/1311397155.p?id=mp1311397155&skuId=1311397155
400809,,,http://www.bestbuy.com/site/westinghouse-32-class-31-5-diag--led-720p-hdtv-black/3516703.p?id=1219586873513&skuId=3516703
400981,,,http://www.bestbuy.com/site/magnavox-24-class-23-5-8-diag--led-720p-60hz-hdtv/9729115.p?id=1219041460609&skuId=9729115
400016,,,http://www.bestbuy.com/site/samsung-75-class-74-5-diag--led-1080p-smart-hdtv-black/5418101.p?id=1219650466626&skuId=5418101
400014,,,http://www.bestbuy.com/site/samsung-65-class-64-5-diag--led-1080p-smart-hdtv-black/5417015.p?id=1219650467554&skuId=5417015
400012,,,http://www.bestbuy.com/site/samsung-60-class-60-diag--led-1080p-smart-hdtv-black/5415113.p?id=1219650467426&skuId=5415113
400011,,,http://www.bestbuy.com/site/samsung-55-class-54-6-diag--led-1080p-smart-hdtv-silver/5183113.p?id=1219646565338&skuId=5183113
400709,,,http://www.bestbuy.com/site/toshiba-l8400-58-2160p-led-lcd-tv-169-4k-uhdtv-gun-metal/1312260304.p?id=mp1312260304&skuId=1312260304
400235,,,http://www.bestbuy.com/site/samsung-32-class-31-5-diag--led-720p-hdtv-black/4629257.p?id=1219635944821&skuId=4629257
400064,,,http://www.bestbuy.com/site/samsung-32-class-31-5-diag--led-1080p-smart-hdtv-black/5555039.p?id=1219653084723&skuId=5555039
400063,,,http://www.bestbuy.com/site/samsung-32-class-31-5-diag--led-1080p-hdtv-black/3813048.p?id=1219603239663&skuId=3813048
400241,,,http://www.bestbuy.com/site/samsung-46-class-45-9-10-diag--led-1080p-smart-hdtv-black/6130098.p?id=1219197563279&skuId=6130098
400239,,,http://www.bestbuy.com/site/samsung-40-class-40-diag--led-1080p-smart-hdtv-black/6084131.p?id=1219186359154&skuId=6084131
