,product_id,Unnamed: 1,source_product_name,url
43,400251.0,,,
44,400800.0,,,
45,400983.0,3417011,"Sony - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/sony-bravia-40-class-40-diag--led-1080p-smart-hdtv-black/3417011.p?id=1219091132091&skuId=3417011
46,400300.0,2438016,"RCA - 40"" Class (40"" Diag.) - LED - 1080p - 60Hz - HDTV",http://www.bestbuy.com/site/rca-40-class-40-diag--led-1080p-60hz-hdtv/2438016.p?id=1219072963811
47,400199.0,4846829,"Samsung - 50"" Class (49-1/2"" Diag.) - LED - 1080p - HDTV - Black",http://www.bestbuy.com/site/samsung-50-class-49-1-2-diag--led-1080p-hdtv-black/4846829.p?id=1218551143659&skuId=4846829
48,400377.0,,,http://www.bestbuy.com/site/samsung-24-class-23-5-8-diag--led-720p-hdtv-black/8451121.p?id=1219336312946&skuId=8451121
49,400379.0,3484028,"Samsung - 28"" Class (27-1/2"" Diag.) - LED - 720p - HDTV - Black",http://www.bestbuy.com/site/samsung-28-class-27-1-2-diag--led-720p-hdtv-black/3484028.p?id=1219091716707&skuId=3484028
50,400378.0,,,http://www.bestbuy.com/site/samsung-24-class-23-5-8-diag--led-720p-smart-hdtv-black/8040004.p?id=1219307882276&skuId=8040004
51,400381.0,,,http://www.bestbuy.com/site/samsung-28-class-27-1-2-diag--led-720p-smart-hdtv-black/7210005.p?id=1219256830244&skuId=7210005
52,400236.0,,,http://www.bestbuy.com/site/samsung-40-class-39-1-2-diag--led-1080p-60hz-hdtv-black/8552023.p?id=1219345079228&skuId=8552023
53,400222.0,4256015,"Sharp - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/sharp-aquos-ub30-series-55-class-54-6-diag--led-2160p-smart-4k-ultra-hd-tv-black/4256015.p?id=1219625982463&skuId=4256015
54,400109.0,8448867,"LG - 65"" Class (64-1/2"" Diag.) - OLED - 2160p - Smart - 3D - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/lg-65-class-64-1-2-diag--oled-2160p-smart-3d-4k-ultra-hd-tv/8448867.p?id=1219336313009&skuId=8448867
55,400138.0,8509844,"VIZIO - P-Series - 70"" Class (69-1/2"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",http://www.bestbuy.com/site/vizio-p-series-70-class-69-1-2-diag--led-2160p-smart-4k-ultra-hd-tv/8509844.p?id=1219340875543&skuId=8509844
56,400137.0,8509662,"VIZIO - P-Series - 65"" Class (64-1/2"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/vizio-p-series-65-class-64-1-2-diag--led-2160p-smart-4k-ultra-hd-tv-black/8509662.p?id=1219340874656
57,400136.0,8509482,"VIZIO - P-Series - 60"" Class (60"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/vizio-p-series-60-class-60-diag--led-2160p-smart-4k-ultra-hd-tv-black/8509482.p?id=1219340877125&skuId=8509482
58,400321.0,,,
59,400185.0,4877009,"Samsung - 48"" Class (47-5/8"" Diag.) - LED - Curved - 1080p - Smart - 3D - HDTV - Silver",http://www.bestbuy.com/site/samsung-48-class-47-5-8-diag--led-curved-1080p-smart-3d-hdtv-silver/4877009.p?id=1219104859745&skuId=4877009
60,400155.0,4880006,"Samsung - 55"" Class (54-5/8"" Diag.) - LED - Curved - 1080p - Smart - 3D - HDTV - Silver",http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-curved-1080p-smart-3d-hdtv-silver/4880006.p?id=1219104861594&skuId=4880006&st=4880006&cp=1&lp=1
61,400123.0,7223026,"VIZIO - E-Series - 70"" Class (69-1/2"" Diag.) - LED - 1080p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-e-series-70-class-69-1-2-diag--led-1080p-smart-hdtv-black/7223026.p?id=1219258058341&skuId=7223026
62,400662.0,,,
63,400078.0,,,
64,400082.0,7546003,"Samsung - 40"" Class (40"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-40-class-40-diag--led-2160p-smart-4k-ultra-hd-tv-black/7546003.p?id=1219281464614&skuId=7546003
65,400068.0,7758007,"Samsung - 55"" Class (54-5/8"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-2160p-smart-4k-ultra-hd-tv-black/7758007.p?id=1219288458719&skuId=7758007
66,400060.0,8218007,"Samsung - 55"" Class (54-5/8"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-curved-2160p-smart-4k-ultra-hd-tv-black/8218007.p?id=1219317031737&skuId=8218007
67,400069.0,8222009,"Samsung - 65"" Class (64-1/2"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-65-class-64-1-2-diag--led-curved-2160p-smart-4k-ultra-hd-tv-black/8222009.p?id=1219315689525&skuId=8222009
68,400084.0,3219002,"VIZIO - E-Series - 39"" Class (38-1/2"" Diag.) - LED - 1080p - 60Hz - HDTV",http://www.bestbuy.com/site/vizio-e-series-39-class-38-1-2-diag--led-1080p-60hz-hdtv/3219002.p?id=1219089305692&skuId=3219002
69,400088.0,,,
70,400072.0,6356021,"Samsung - 55"" Class (54-5/8"" Diag.) - LED - Curved - 2160p - Smart - 3D - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-curved-2160p-smart-3d-4k-ultra-hd-tv-black/6356021.p?id=1219207613194&skuId=6356021
71,400075.0,6356085,"Samsung - 65"" Class (64-1/2"" Diag.) - LED - Curved - 2160p - Smart - 3D - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-65-class-64-1-2-diag--led-curved-2160p-smart-3d-4k-ultra-hd-tv-black/6356085.p?id=1219216390541&skuId=6356085
72,400253.0,,,
73,400307.0,4661016,"VIZIO - 32"" Class (31-1/2"" Diag.) - LED - 720p - HDTV - Black",http://www.bestbuy.com/site/vizio-32-class-31-1-2-diag--led-720p-hdtv-black/4661016.p?id=1219101162882&skuId=4661016
74,400244.0,3729109,"VIZIO - 28"" Class (27-1/2"" Diag.) - LED - 720p - Smart - HDTV - Black",http://www.bestbuy.com/site/vizio-e-series-28-class-27-1-2-diag--led-720p-smart-hdtv-black/3729109.p?id=1219093276207&skuId=3729109
75,400465.0,,,
76,400398.0,,,
77,400164.0,4825002,"Samsung - 55"" Class (54-5/8"" Diag.) - LED - 2160p - Smart - 3D - 4K Ultra HD TV - Silver",http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-2160p-smart-3d-4k-ultra-hd-tv-silver/4825002.p?id=1219103680457&skuId=4825002
78,400167.0,4978016,"Samsung - 65"" Class (64-1/2"" Diag.) - LED - 2160p - Smart - 3D - 4K Ultra HD TV - Silver",http://www.bestbuy.com/site/samsung-65-class-64-1-2-diag--led-2160p-smart-3d-4k-ultra-hd-tv-silver/4978016.p?id=1219105376787
79,400339.0,5791004,"Samsung - 78"" Class (78"" Diag.) - LED - Curved - 2160p - Smart - 3D - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-78-class-78-diag--led-curved-2160p-smart-3d-4k-ultra-hd-tv-black/5791004.p?id=1219159703220&skuId=5791004
80,400914.0,2992002,"Insignia™ - 40"" Class (39-1/2"" Diag.) - LED - 1080p - HDTV - Black",http://www.bestbuy.com/site/insignia-40-class-39-1-2-diag--led-1080p-hdtv-black/2992002.p?id=1219085626464&skuId=2992002
81,400988.0,2563138,"Insignia™ - 48"" Class (47-5/8"" Diag.) - LED - 1080p - HDTV - Black",http://www.bestbuy.com/site/insignia-48-class-47-5-8-diag--led-1080p-hdtv-black/2563138.p?id=1219074400922&skuId=2563138
82,400990.0,8925393,"TCL - 32"" Class (31-1/4"" Diag.) - LED - 720p - 60Hz - HDTV",http://www.bestbuy.com/site/tcl-32-class-31-1-4-diag--led-720p-60hz-hdtv/8925393.p?id=1218951983190&skuId=8925393
83,400126.0,4497012,"Samsung - 55"" Class (54-5/8"" Diag.) - LED - 2160p - Smart - 3D - 4K Ultra HD TV - Silver",http://www.bestbuy.com/site/samsung-55-class-54-5-8-diag--led-2160p-smart-3d-4k-ultra-hd-tv-silver/4497012.p?id=1219098558798&skuId=4497012&st=4497012&cp=1&lp=1
84,400127.0,5860013,"Samsung - 60"" Class (60"" Diag.) - LED - 2160p - Smart - 3D - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-60-class-60-diag--led-2160p-smart-3d-4k-ultra-hd-tv-black/5860013.p?id=1219180382659&skuId=5860013&st=5860013&cp=1&lp=1
85,400172.0,4497003,"Samsung - 65"" Class (64-1/2"" Diag.) - LED - 2160p - Smart - 3D - 4K Ultra HD TV - Silver",http://www.bestbuy.com/site/samsung-65-class-64-1-2-diag--led-2160p-smart-3d-4k-ultra-hd-tv-silver/4497003.p?id=1219098556917&skuId=4497003&st=4497003&cp=1&lp=1
86,400092.0,5782163,"Samsung - 75"" Class (74-1/2"" Diag.) - LED - 2160p - Smart - 3D - 4K Ultra HD TV - Black",http://www.bestbuy.com/site/samsung-75-class-74-1-2-diag--led-2160p-smart-3d-4k-ultra-hd-tv-black/5782163.p?id=1219159695751&skuId=5782163&st=5782163&cp=1&lp=1
